frame_idx,timestamp,camera_id,camera_kind,vehicle_id,plate,turn,phase,true_speed_mps,world_x,world_y,lane_id
215,8.600,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
215,8.600,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,3.49,136.39,1.75,E_in_1
215,8.600,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,6.85,142.31,1.75,E_in_1
215,8.600,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.57,-59.62,-1.75,W_in_1
215,8.600,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,10.54,-85.87,-1.75,W_in_1
215,8.600,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.44,-92.83,1.75,W_in_0
215,8.600,cam_W_in,inbound_rear,V0016,59U-357.80,left,inbound,8.47,-122.45,1.75,W_in_0
215,8.600,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,9.51,-110.16,-1.75,W_in_1
215,8.600,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,0.00,-136.43,1.75,W_in_0
215,8.600,cam_W_in,inbound_rear,V0050,77M-901.62,left,inbound,0.00,-138.46,1.75,W_in_0
215,8.600,cam_W_in,inbound_rear,V0052,33H-124.94,straight,inbound,7.26,-128.71,-1.75,W_in_1
215,8.600,cam_W_in,inbound_rear,V0063,30S-524.90,right,inbound,0.00,-140.24,-1.75,W_in_1
215,8.600,cam_W_in,inbound_rear,V0064,33E-771.98,straight,inbound,0.00,-139.97,1.75,W_in_0
215,8.600,cam_W_in,inbound_rear,V0068,77T-560.43,left,inbound,2.53,-138.18,-1.75,W_in_1
215,8.600,cam_W_in,inbound_rear,V0073,51L-871.59,left,inbound,4.71,-139.56,1.75,W_in_0
215,8.600,cam_W_in,inbound_rear,V0079,30T-119.79,straight,inbound,7.40,-143.15,1.75,W_in_0
216,8.640,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.78,1.75,42.32,N_in_1
216,8.640,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,12.04,1.75,83.11,N_in_1
216,8.640,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.78,-1.75,42.05,N_in_0
216,8.640,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
216,8.640,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,7.88,1.75,119.59,N_in_1
216,8.640,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,9.92,-1.75,95.39,N_in_0
216,8.640,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
216,8.640,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
216,8.640,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.00,-1.75,139.32,N_in_0
216,8.640,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,1.50,-1.75,133.34,N_in_0
216,8.640,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,0.00,-1.75,140.66,N_in_0
216,8.640,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,0.00,1.75,143.18,N_in_1
216,8.640,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,0.00,1.75,138.25,N_in_1
216,8.640,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,0.00,1.75,145.18,N_in_1
216,8.640,cam_N_in,inbound_rear,V0053,43N-756.75,straight,inbound,0.00,1.75,133.42,N_in_1
216,8.640,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,13.50,-1.75,-56.08,S_in_1
216,8.640,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.79,1.75,-50.06,S_in_0
216,8.640,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,11.21,-1.75,-91.92,S_in_1
216,8.640,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,12.02,1.75,-83.77,S_in_0
216,8.640,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,4.67,1.75,-134.96,S_in_0
216,8.640,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
216,8.640,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,8.94,1.75,-112.44,S_in_0
216,8.640,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,7.62,-1.75,-121.05,S_in_1
216,8.640,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,0.00,-1.75,-140.09,S_in_1
216,8.640,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,0.00,-1.75,-142.23,S_in_1
216,8.640,cam_S_in,inbound_rear,V0056,77R-101.76,uturn,inbound,0.00,-1.75,-142.53,S_in_1
216,8.640,cam_S_in,inbound_rear,V0059,53F-730.82,straight,inbound,0.00,-1.75,-142.42,S_in_1
216,8.640,cam_S_in,inbound_rear,V0066,30S-236.69,right,inbound,2.89,-1.75,-135.13,S_in_1
216,8.640,cam_S_in,inbound_rear,V0071,30R-517.52,right,inbound,0.81,1.75,-143.70,S_in_0
216,8.640,cam_S_in,inbound_rear,V0072,53X-812.12,left,inbound,3.60,-1.75,-140.03,S_in_1
216,8.640,cam_S_in,inbound_rear,V0076,31Y-646.13,uturn,inbound,4.14,1.75,-142.95,S_in_0
216,8.640,cam_S_in,inbound_rear,V0083,30X-126.49,right,inbound,9.11,1.75,-146.10,S_in_0
216,8.640,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,10.25,55.85,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,10.62,82.74,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,1.03,139.55,-1.75,E_in_0
216,8.640,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,11.57,84.68,-1.75,E_in_0
216,8.640,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,9.50,105.72,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,0.00,138.67,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,9.86,110.88,-1.75,E_in_0
216,8.640,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,6.36,124.86,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0044,75K-617.72,straight,inbound,0.00,137.55,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,0.00,146.15,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0054,30K-282.84,uturn,inbound,0.00,144.04,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
216,8.640,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,3.34,136.26,1.75,E_in_1
216,8.640,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,6.67,142.04,1.75,E_in_1
216,8.640,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.54,-59.20,-1.75,W_in_1
216,8.640,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,10.54,-85.45,-1.75,W_in_1
216,8.640,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.45,-92.45,1.75,W_in_0
216,8.640,cam_W_in,inbound_rear,V0016,59U-357.80,left,inbound,8.51,-122.11,1.75,W_in_0
216,8.640,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,9.52,-109.78,-1.75,W_in_1
216,8.640,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,0.00,-136.43,1.75,W_in_0
216,8.640,cam_W_in,inbound_rear,V0050,77M-901.62,left,inbound,0.00,-138.46,1.75,W_in_0
216,8.640,cam_W_in,inbound_rear,V0052,33H-124.94,straight,inbound,7.30,-128.42,-1.75,W_in_1
216,8.640,cam_W_in,inbound_rear,V0063,30S-524.90,right,inbound,0.00,-140.24,-1.75,W_in_1
216,8.640,cam_W_in,inbound_rear,V0064,33E-771.98,straight,inbound,0.00,-139.97,1.75,W_in_0
216,8.640,cam_W_in,inbound_rear,V0068,77T-560.43,left,inbound,2.35,-138.08,-1.75,W_in_1
216,8.640,cam_W_in,inbound_rear,V0073,51L-871.59,left,inbound,4.53,-139.38,1.75,W_in_0
216,8.640,cam_W_in,inbound_rear,V0079,30T-119.79,straight,inbound,7.22,-142.86,1.75,W_in_0
217,8.680,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.78,1.75,41.77,N_in_1
217,8.680,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,12.05,1.75,82.63,N_in_1
217,8.680,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.78,-1.75,41.50,N_in_0
217,8.680,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
217,8.680,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,7.94,1.75,119.27,N_in_1
217,8.680,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,9.95,-1.75,94.99,N_in_0
217,8.680,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
217,8.680,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
217,8.680,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.00,-1.75,139.32,N_in_0
217,8.680,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,1.53,-1.75,133.28,N_in_0
217,8.680,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,0.00,-1.75,140.66,N_in_0
217,8.680,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,0.00,1.75,143.18,N_in_1
217,8.680,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,0.00,1.75,138.25,N_in_1
217,8.680,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,0.00,1.75,145.18,N_in_1
217,8.680,cam_N_in,inbound_rear,V0053,43N-756.75,straight,inbound,0.00,1.75,133.42,N_in_1
217,8.680,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,13.51,-1.75,-55.54,S_in_1
217,8.680,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.79,1.75,-49.51,S_in_0
217,8.680,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,11.24,-1.75,-91.47,S_in_1
217,8.680,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,12.03,1.75,-83.29,S_in_0
217,8.680,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,4.73,1.75,-134.77,S_in_0
217,8.680,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
217,8.680,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,8.98,1.75,-112.09,S_in_0
217,8.680,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,7.68,-1.75,-120.74,S_in_1
217,8.680,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,0.00,-1.75,-140.09,S_in_1
217,8.680,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,0.00,-1.75,-142.23,S_in_1
217,8.680,cam_S_in,inbound_rear,V0056,77R-101.76,uturn,inbound,0.00,-1.75,-142.53,S_in_1
217,8.680,cam_S_in,inbound_rear,V0059,53F-730.82,straight,inbound,0.00,-1.75,-142.42,S_in_1
217,8.680,cam_S_in,inbound_rear,V0066,30S-236.69,right,inbound,2.81,-1.75,-135.02,S_in_1
217,8.680,cam_S_in,inbound_rear,V0071,30R-517.52,right,inbound,0.63,1.75,-143.67,S_in_0
217,8.680,cam_S_in,inbound_rear,V0072,53X-812.12,left,inbound,3.44,-1.75,-139.89,S_in_1
217,8.680,cam_S_in,inbound_rear,V0076,31Y-646.13,uturn,inbound,3.98,1.75,-142.79,S_in_0
217,8.680,cam_S_in,inbound_rear,V0083,30X-126.49,right,inbound,8.97,1.75,-145.74,S_in_0
217,8.680,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,10.20,55.44,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,10.61,82.31,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,1.06,139.51,-1.75,E_in_0
217,8.680,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,11.56,84.21,-1.75,E_in_0
217,8.680,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,9.51,105.34,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,0.00,138.67,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,9.89,110.48,-1.75,E_in_0
217,8.680,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,6.41,124.60,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0044,75K-617.72,straight,inbound,0.00,137.55,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,0.00,146.15,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0054,30K-282.84,uturn,inbound,0.00,144.04,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
217,8.680,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,3.20,136.13,1.75,E_in_1
217,8.680,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,6.49,141.78,1.75,E_in_1
217,8.680,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.50,-58.78,-1.75,W_in_1
217,8.680,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,10.53,-85.02,-1.75,W_in_1
217,8.680,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.45,-92.07,1.75,W_in_0
217,8.680,cam_W_in,inbound_rear,V0016,59U-357.80,left,inbound,8.56,-121.77,1.75,W_in_0
217,8.680,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,9.54,-109.40,-1.75,W_in_1
217,8.680,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,0.00,-136.43,1.75,W_in_0
217,8.680,cam_W_in,inbound_rear,V0050,77M-901.62,left,inbound,0.00,-138.46,1.75,W_in_0
217,8.680,cam_W_in,inbound_rear,V0052,33H-124.94,straight,inbound,7.33,-128.13,-1.75,W_in_1
217,8.680,cam_W_in,inbound_rear,V0063,30S-524.90,right,inbound,0.00,-140.24,-1.75,W_in_1
217,8.680,cam_W_in,inbound_rear,V0064,33E-771.98,straight,inbound,0.00,-139.97,1.75,W_in_0
217,8.680,cam_W_in,inbound_rear,V0068,77T-560.43,left,inbound,2.17,-138.00,-1.75,W_in_1
217,8.680,cam_W_in,inbound_rear,V0073,51L-871.59,left,inbound,4.35,-139.20,1.75,W_in_0
217,8.680,cam_W_in,inbound_rear,V0079,30T-119.79,straight,inbound,7.04,-142.58,1.75,W_in_0
217,8.680,cam_W_in,inbound_rear,V0087,30R-470.91,left,inbound,7.65,-149.69,1.75,W_in_0
218,8.720,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.78,1.75,41.21,N_in_1
218,8.720,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,12.07,1.75,82.15,N_in_1
218,8.720,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.78,-1.75,40.95,N_in_0
218,8.720,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
218,8.720,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,8.00,1.75,118.95,N_in_1
218,8.720,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,9.97,-1.75,94.59,N_in_0
218,8.720,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
218,8.720,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
218,8.720,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.00,-1.75,139.32,N_in_0
218,8.720,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,1.55,-1.75,133.22,N_in_0
218,8.720,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,0.00,-1.75,140.66,N_in_0
218,8.720,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,0.00,1.75,143.18,N_in_1
218,8.720,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,0.00,1.75,138.25,N_in_1
218,8.720,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,0.00,1.75,145.18,N_in_1
218,8.720,cam_N_in,inbound_rear,V0053,43N-756.75,straight,inbound,0.00,1.75,133.42,N_in_1
218,8.720,cam_N_in,inbound_rear,V0081,33E-584.95,straight,inbound,7.73,-1.75,143.76,N_in_0
218,8.720,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,13.51,-1.75,-55.00,S_in_1
218,8.720,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.79,1.75,-48.95,S_in_0
218,8.720,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,11.26,-1.75,-91.02,S_in_1
218,8.720,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,12.05,1.75,-82.80,S_in_0
218,8.720,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,4.80,1.75,-134.58,S_in_0
218,8.720,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
218,8.720,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,9.02,1.75,-111.72,S_in_0
218,8.720,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,7.74,-1.75,-120.43,S_in_1
218,8.720,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,0.00,-1.75,-140.09,S_in_1
218,8.720,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,0.00,-1.75,-142.23,S_in_1
218,8.720,cam_S_in,inbound_rear,V0056,77R-101.76,uturn,inbound,0.00,-1.75,-142.53,S_in_1
218,8.720,cam_S_in,inbound_rear,V0059,53F-730.82,straight,inbound,0.00,-1.75,-142.42,S_in_1
218,8.720,cam_S_in,inbound_rear,V0066,30S-236.69,right,inbound,2.74,-1.75,-134.91,S_in_1
218,8.720,cam_S_in,inbound_rear,V0071,30R-517.52,right,inbound,0.45,1.75,-143.65,S_in_0
218,8.720,cam_S_in,inbound_rear,V0072,53X-812.12,left,inbound,3.28,-1.75,-139.76,S_in_1
218,8.720,cam_S_in,inbound_rear,V0076,31Y-646.13,uturn,inbound,3.82,1.75,-142.63,S_in_0
218,8.720,cam_S_in,inbound_rear,V0083,30X-126.49,right,inbound,8.82,1.75,-145.39,S_in_0
218,8.720,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,10.16,55.04,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,10.61,81.89,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,1.09,139.46,-1.75,E_in_0
218,8.720,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,11.55,83.75,-1.75,E_in_0
218,8.720,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,9.53,104.95,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,0.00,138.67,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,9.92,110.08,-1.75,E_in_0
218,8.720,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,6.46,124.34,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0044,75K-617.72,straight,inbound,0.00,137.55,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,0.00,146.15,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0054,30K-282.84,uturn,inbound,0.00,144.04,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
218,8.720,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,3.05,136.01,1.75,E_in_1
218,8.720,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,6.31,141.53,1.75,E_in_1
218,8.720,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.46,-58.36,-1.75,W_in_1
218,8.720,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,10.53,-84.60,-1.75,W_in_1
218,8.720,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.46,-91.69,1.75,W_in_0
218,8.720,cam_W_in,inbound_rear,V0016,59U-357.80,left,inbound,8.60,-121.42,1.75,W_in_0
218,8.720,cam_W_in,inbound_rear,V0034,43G-159.84,left,inbound,9.56,-109.01,-1.75,W_in_1
218,8.720,cam_W_in,inbound_rear,V0049,77E-342.30,uturn,inbound,0.00,-136.43,1.75,W_in_0
218,8.720,cam_W_in,inbound_rear,V0050,77M-901.62,left,inbound,0.00,-138.46,1.75,W_in_0
218,8.720,cam_W_in,inbound_rear,V0052,33H-124.94,straight,inbound,7.37,-127.83,-1.75,W_in_1
218,8.720,cam_W_in,inbound_rear,V0063,30S-524.90,right,inbound,0.00,-140.24,-1.75,W_in_1
218,8.720,cam_W_in,inbound_rear,V0064,33E-771.98,straight,inbound,0.00,-139.97,1.75,W_in_0
218,8.720,cam_W_in,inbound_rear,V0068,77T-560.43,left,inbound,1.99,-137.92,-1.75,W_in_1
218,8.720,cam_W_in,inbound_rear,V0073,51L-871.59,left,inbound,4.17,-139.04,1.75,W_in_0
218,8.720,cam_W_in,inbound_rear,V0079,30T-119.79,straight,inbound,6.86,-142.30,1.75,W_in_0
218,8.720,cam_W_in,inbound_rear,V0087,30R-470.91,left,inbound,7.49,-149.39,1.75,W_in_0
219,8.760,cam_N_in,inbound_rear,V0001,43H-328.27,left,inbound,13.78,1.75,40.66,N_in_1
219,8.760,cam_N_in,inbound_rear,V0002,29A-195.37,straight,inbound,12.09,1.75,81.67,N_in_1
219,8.760,cam_N_in,inbound_rear,V0004,31R-448.45,straight,inbound,13.79,-1.75,40.40,N_in_0
219,8.760,cam_N_in,inbound_rear,V0008,30P-384.68,right,inbound,0.00,1.75,143.61,N_in_1
219,8.760,cam_N_in,inbound_rear,V0012,61M-317.93,right,inbound,8.06,1.75,118.63,N_in_1
219,8.760,cam_N_in,inbound_rear,V0015,31F-911.97,straight,inbound,9.99,-1.75,94.19,N_in_0
219,8.760,cam_N_in,inbound_rear,V0020,59A-214.56,left,inbound,0.00,-1.75,138.89,N_in_0
219,8.760,cam_N_in,inbound_rear,V0026,30U-343.45,right,inbound,0.00,-1.75,145.15,N_in_0
219,8.760,cam_N_in,inbound_rear,V0029,75D-162.61,left,inbound,0.00,-1.75,139.32,N_in_0
219,8.760,cam_N_in,inbound_rear,V0032,33F-516.72,right,inbound,1.57,-1.75,133.16,N_in_0
219,8.760,cam_N_in,inbound_rear,V0033,29P-371.68,straight,inbound,0.00,-1.75,140.66,N_in_0
219,8.760,cam_N_in,inbound_rear,V0036,30Y-169.96,left,inbound,0.00,1.75,143.18,N_in_1
219,8.760,cam_N_in,inbound_rear,V0040,60K-235.54,left,inbound,0.00,1.75,138.25,N_in_1
219,8.760,cam_N_in,inbound_rear,V0043,77V-259.44,straight,inbound,0.00,1.75,145.18,N_in_1
219,8.760,cam_N_in,inbound_rear,V0053,43N-756.75,straight,inbound,0.00,1.75,133.42,N_in_1
219,8.760,cam_N_in,inbound_rear,V0081,33E-584.95,straight,inbound,7.55,-1.75,143.46,N_in_0
219,8.760,cam_S_in,inbound_rear,V0003,77V-529.38,straight,inbound,13.52,-1.75,-54.45,S_in_1
219,8.760,cam_S_in,inbound_rear,V0010,33F-573.58,straight,inbound,13.80,1.75,-48.40,S_in_0
219,8.760,cam_S_in,inbound_rear,V0011,29H-941.14,left,inbound,11.28,-1.75,-90.57,S_in_1
219,8.760,cam_S_in,inbound_rear,V0018,77K-612.32,right,inbound,12.06,1.75,-82.32,S_in_0
219,8.760,cam_S_in,inbound_rear,V0022,59V-269.43,right,inbound,4.86,1.75,-134.38,S_in_0
219,8.760,cam_S_in,inbound_rear,V0023,77G-830.49,straight,inbound,0.00,-1.75,-138.67,S_in_1
219,8.760,cam_S_in,inbound_rear,V0027,61X-584.41,left,inbound,9.06,1.75,-111.36,S_in_0
219,8.760,cam_S_in,inbound_rear,V0028,75R-462.64,straight,inbound,7.80,-1.75,-120.12,S_in_1
219,8.760,cam_S_in,inbound_rear,V0031,30S-927.80,straight,inbound,0.00,-1.75,-140.09,S_in_1
219,8.760,cam_S_in,inbound_rear,V0037,29Y-183.63,right,inbound,0.00,-1.75,-142.23,S_in_1
219,8.760,cam_S_in,inbound_rear,V0056,77R-101.76,uturn,inbound,0.00,-1.75,-142.53,S_in_1
219,8.760,cam_S_in,inbound_rear,V0059,53F-730.82,straight,inbound,0.00,-1.75,-142.42,S_in_1
219,8.760,cam_S_in,inbound_rear,V0066,30S-236.69,right,inbound,2.69,-1.75,-134.80,S_in_1
219,8.760,cam_S_in,inbound_rear,V0071,30R-517.52,right,inbound,0.27,1.75,-143.64,S_in_0
219,8.760,cam_S_in,inbound_rear,V0072,53X-812.12,left,inbound,3.12,-1.75,-139.64,S_in_1
219,8.760,cam_S_in,inbound_rear,V0076,31Y-646.13,uturn,inbound,3.66,1.75,-142.49,S_in_0
219,8.760,cam_S_in,inbound_rear,V0083,30X-126.49,right,inbound,8.68,1.75,-145.04,S_in_0
219,8.760,cam_E_in,inbound_rear,V0005,53D-467.54,right,inbound,10.12,54.63,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0009,75K-818.97,right,inbound,10.60,81.47,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0019,60Y-303.29,straight,inbound,1.12,139.42,-1.75,E_in_0
219,8.760,cam_E_in,inbound_rear,V0021,33X-180.20,left,inbound,11.55,83.29,-1.75,E_in_0
219,8.760,cam_E_in,inbound_rear,V0035,61T-614.77,straight,inbound,9.54,104.57,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0038,33M-344.43,straight,inbound,0.00,138.67,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0039,30A-569.89,uturn,inbound,9.94,109.69,-1.75,E_in_0
219,8.760,cam_E_in,inbound_rear,V0041,59V-820.48,right,inbound,6.51,124.08,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0044,75K-617.72,straight,inbound,0.00,137.55,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0048,29N-315.97,straight,inbound,0.00,146.15,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0054,30K-282.84,uturn,inbound,0.00,144.04,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0058,75R-434.61,right,inbound,0.00,142.35,-1.75,E_in_0
219,8.760,cam_E_in,inbound_rear,V0067,59Y-934.74,straight,inbound,2.91,135.89,1.75,E_in_1
219,8.760,cam_E_in,inbound_rear,V0078,51M-879.58,straight,inbound,6.13,141.28,1.75,E_in_1
219,8.760,cam_W_in,inbound_rear,V0006,53C-665.47,left,inbound,10.43,-57.94,-1.75,W_in_1
219,8.760,cam_W_in,inbound_rear,V0013,31H-862.81,right,inbound,10.53,-84.18,-1.75,W_in_1
219,8.760,cam_W_in,inbound_rear,V0014,53N-324.27,right,inbound,9.47,-91.32,1.75,W_in_0
